
# host                  id     x     y     z stress   t_real     t_cpu     t_mem      t_io       cpu util  eff  load       mem        io
boskop            EMU.2560  2560  2560   250     8    353.19    349.25     32.97     14.55  90810.55 0.19 0.66  9.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    353.19    349.25     32.97     14.55  90810.55 0.19 0.66  9.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    358.20    354.14     31.89     14.36  90910.37 0.19 0.66  9.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    358.20    354.14     31.89     14.36  90910.37 0.19 0.66  9.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    369.05    364.99     31.43     14.61  90894.39 0.18 0.65  9.04   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    369.05    364.99     31.43     14.61  90894.39 0.18 0.65  9.04   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    367.47    363.56     32.80     14.41  90821.17 0.18 0.65  9.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    367.47    363.56     32.80     14.41  90821.17 0.18 0.65  9.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    367.09    363.13     33.65     14.33  90869.86 0.19 0.65  9.10   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    367.09    363.13     33.65     14.33  90869.86 0.19 0.65  9.10   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    364.18    360.19     30.02     14.39  90833.95 0.19 0.66  9.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    364.18    360.19     30.02     14.39  90833.95 0.19 0.66  9.01   2015.41   1438.00

boskop            EMU.2560  2560  2560   250     8    361.04    356.91     30.77     14.27  90730.35 0.19 0.66  9.06   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     8    361.33    357.31     31.99     14.35  90847.74 0.19 0.66  9.04   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     8      5.17      5.17      1.04      0.25     59.68 0.00 0.00  0.03      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     8    361.33      5.17    357.31      5.17     31.99      1.04     14.35      0.25  90847.74     59.68 0.19 0.00 0.66 0.00  9.04  0.03   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     9    411.25
boskop            EXE.2560  2560  2560   250     9    409.71
boskop            EXE.2560  2560  2560   250     9    421.14
boskop            EXE.2560  2560  2560   250     9    408.53
boskop            EXE.2560  2560  2560   250     9    414.35
boskop            EXE.2560  2560  2560   250     9    412.80
boskop            EXE.2560  2560  2560   250     9    418.93
boskop            EXE.2560  2560  2560   250     9    410.65
boskop            EXE.2560  2560  2560   250     9    407.51
boskop            EXE.2560  2560  2560   250     9    408.45
boskop       STAT_EXE.2560  2560  2560   250     9    412.33      4.35
boskop            EMU.2560  2560  2560   250     8    361.04    356.91     30.77     14.27  90730.35 0.19 0.66  9.06   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     8    361.33    357.31     31.99     14.35  90847.74 0.19 0.66  9.04   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     8      5.17      5.17      1.04      0.25     59.68 0.00 0.00  0.03      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     8    361.33      5.17    357.31      5.17     31.99      1.04     14.35      0.25  90847.74     59.68 0.19 0.00 0.66 0.00  9.04  0.03   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     9    411.25
boskop            EXE.2560  2560  2560   250     9    409.71
boskop            EXE.2560  2560  2560   250     9    421.14
boskop            EXE.2560  2560  2560   250     9    408.53
boskop            EXE.2560  2560  2560   250     9    414.35
boskop            EXE.2560  2560  2560   250     9    412.80
boskop            EXE.2560  2560  2560   250     9    418.93
boskop            EXE.2560  2560  2560   250     9    410.65
boskop            EXE.2560  2560  2560   250     9    407.51
boskop            EXE.2560  2560  2560   250     9    408.45
boskop       STAT_EXE.2560  2560  2560   250     9    412.33      4.35
boskop            PRO.2560  2560  2560   250     9    411.33 --------- --------- ---------  92664.63 0.17 0.71 10.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    411.33 --------- --------- ---------  92664.63 0.17 0.71 10.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    427.76 --------- --------- ---------  92960.37 0.16 0.71 10.11   2016.07   1437.55
boskop            PRO.2560  2560  2560   250     9    427.76 --------- --------- ---------  92960.37 0.16 0.71 10.11   2016.07   1437.55
boskop            PRO.2560  2560  2560   250     9    411.53 --------- --------- ---------  92611.60 0.17 0.71 10.03   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    411.53 --------- --------- ---------  92611.60 0.17 0.71 10.03   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    419.68 --------- --------- ---------  92857.03 0.17 0.71 10.05   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    419.68 --------- --------- ---------  92857.03 0.17 0.71 10.05   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    411.56 --------- --------- ---------  92785.56 0.17 0.71 10.05   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    411.56 --------- --------- ---------  92785.56 0.17 0.71 10.05   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    414.02 --------- --------- ---------  92923.56 0.17 0.71 10.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    414.02 --------- --------- ---------  92923.56 0.17 0.71 10.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    418.22 --------- --------- ---------  92765.30 0.17 0.71 10.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    418.22 --------- --------- ---------  92765.30 0.17 0.71 10.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    419.11 --------- --------- ---------  92900.05 0.17 0.71 10.16   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    419.11 --------- --------- ---------  92900.05 0.17 0.71 10.16   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    424.35 --------- --------- ---------  92808.28 0.16 0.71 10.07   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    424.35 --------- --------- ---------  92808.28 0.16 0.71 10.07   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     9    421.17 --------- --------- ---------  92925.71 0.16 0.71 10.10   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     9    417.87 --------- --------- ---------  92820.21 0.17 0.71 10.09   2015.99   1437.55
boskop        STD_PRO.2560  2560  2560   250     9      5.42 --------- --------- ---------    110.12 0.00 0.00  0.04      0.03      0.00
boskop       STAT_PRO.2560  2560  2560   250     9    417.87      5.42 --------- --------- --------- --------- --------- ---------  92820.21    110.12 0.17 0.00 0.71 0.00 10.09  0.04   2015.99      0.03   1437.55      0.00
boskop            PRO.2560  2560  2560   250     9    421.17 --------- --------- ---------  92925.71 0.16 0.71 10.10   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     9    417.87 --------- --------- ---------  92820.21 0.17 0.71 10.09   2015.99   1437.55
boskop        STD_PRO.2560  2560  2560   250     9      5.42 --------- --------- ---------    110.12 0.00 0.00  0.04      0.03      0.00
boskop       STAT_PRO.2560  2560  2560   250     9    417.87      5.42 --------- --------- --------- --------- --------- ---------  92820.21    110.12 0.17 0.00 0.71 0.00 10.09  0.04   2015.99      0.03   1437.55      0.00
boskop            EMU.2560  2560  2560   250     9    400.93    396.89     33.78     14.79  90897.05 0.17 0.66 10.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    400.93    396.89     33.78     14.79  90897.05 0.17 0.66 10.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    388.85    384.89     33.17     14.32  90996.50 0.17 0.66 10.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    388.85    384.89     33.17     14.32  90996.50 0.17 0.66 10.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    400.25    396.13     37.44     14.86  90995.84 0.17 0.66 10.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    400.25    396.13     37.44     14.86  90995.84 0.17 0.66 10.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    396.93    392.93     37.89     14.37  90944.57 0.17 0.66 10.07   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    396.93    392.93     37.89     14.37  90944.57 0.17 0.66 10.07   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    397.53    393.57     35.75     14.77  91036.16 0.17 0.66 10.07   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    397.53    393.57     35.75     14.77  91036.16 0.17 0.66 10.07   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    394.54    390.44     35.79     14.38  90977.93 0.17 0.66 10.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    394.54    390.44     35.79     14.38  90977.93 0.17 0.66 10.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    392.20    388.21     35.65     14.26  90901.37 0.17 0.66 10.04   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    392.20    388.21     35.65     14.26  90901.37 0.17 0.66 10.04   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    393.86    389.81     36.34     14.32  90929.21 0.17 0.66 10.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    393.86    389.81     36.34     14.32  90929.21 0.17 0.66 10.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    400.43    396.43     36.65     14.22  90918.37 0.17 0.66 10.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    400.43    396.43     36.65     14.22  90918.37 0.17 0.66 10.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     9    391.68    387.54     36.50     14.47  90898.48 0.17 0.66  9.97   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     9    395.72    391.68     35.90     14.48  90949.55 0.17 0.66 10.03   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     9      3.94      3.94      1.40      0.23     46.64 0.00 0.00  0.03      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     9    395.72      3.94    391.68      3.94     35.90      1.40     14.48      0.23  90949.55     46.64 0.17 0.00 0.66 0.00 10.03  0.03   2015.41      0.00   1438.00      0.00

boskop            EMU.2560  2560  2560   250     9    391.68    387.54     36.50     14.47  90898.48 0.17 0.66  9.97   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     9    395.72    391.68     35.90     14.48  90949.55 0.17 0.66 10.03   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     9      3.94      3.94      1.40      0.23     46.64 0.00 0.00  0.03      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     9    395.72      3.94    391.68      3.94     35.90      1.40     14.48      0.23  90949.55     46.64 0.17 0.00 0.66 0.00 10.03  0.03   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250    10    446.56
boskop            EXE.2560  2560  2560   250    10    444.16
boskop            EXE.2560  2560  2560   250    10    462.44
boskop            EXE.2560  2560  2560   250    10    450.79
boskop            EXE.2560  2560  2560   250    10    463.16
boskop            EXE.2560  2560  2560   250    10    452.42
boskop            EXE.2560  2560  2560   250    10    455.29
boskop            EXE.2560  2560  2560   250    10    465.29
boskop            EXE.2560  2560  2560   250    10    456.76
boskop            EXE.2560  2560  2560   250    10    455.21
boskop       STAT_EXE.2560  2560  2560   250    10    455.21      6.66
boskop            PRO.2560  2560  2560   250    10    460.34 --------- --------- ---------  92742.09 0.15 0.72 11.23   1871.95   1437.55
boskop            PRO.2560  2560  2560   250    10    458.95 --------- --------- ---------  92889.69 0.15 0.71 11.12   2015.96   1437.55
boskop            PRO.2560  2560  2560   250    10    463.40 --------- --------- ---------  92971.41 0.15 0.71 11.12   2015.96   1437.55
boskop            PRO.2560  2560  2560   250    10    466.34 --------- --------- ---------  92800.64 0.15 0.71 11.09   2015.96   1437.55
boskop            PRO.2560  2560  2560   250    10    465.41 --------- --------- ---------  92820.13 0.15 0.71 11.18   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    10    461.74 --------- --------- ---------  92941.30 0.15 0.71 11.18   2015.96   1437.55
boskop            PRO.2560  2560  2560   250    10    466.86 --------- --------- ---------  92938.08 0.15 0.71 11.12   2015.96   1437.55
boskop            PRO.2560  2560  2560   250    10    460.40 --------- --------- ---------  92874.44 0.15 0.71 11.06   2015.96   1437.55
boskop            PRO.2560  2560  2560   250    10    462.68 --------- --------- ---------  92880.36 0.15 0.71 11.07   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    10    461.71 --------- --------- ---------  92972.85 0.15 0.71 11.11   2016.00   1437.55
boskop       MEAN_PRO.2560  2560  2560   250    10    462.78 --------- --------- ---------  92883.10 0.15 0.71 11.13   2001.57   1437.55
boskop        STD_PRO.2560  2560  2560   250    10      2.55 --------- --------- ---------     72.83 0.00 0.00  0.05     43.21      0.00
boskop       STAT_PRO.2560  2560  2560   250    10    462.78      2.55 --------- --------- --------- --------- --------- ---------  92883.10     72.83 0.15 0.00 0.71 0.00 11.13  0.05   2001.57     43.21   1437.55      0.00
boskop            EMU.2560  2560  2560   250    10    439.49    435.40     38.78     14.81  90956.30 0.15 0.66 11.13   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    450.24    446.15     40.35     14.82  90991.98 0.15 0.65 11.04   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    438.38    434.44     43.42     14.55  91005.75 0.16 0.66 11.05   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    440.77    436.65     36.43     15.19  90892.55 0.15 0.66 11.10   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    431.43    427.38     37.80     14.80  90986.01 0.16 0.66 11.01   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    438.78    434.68     35.85     15.06  90982.94 0.15 0.66 11.08   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    425.86    421.81     36.31     14.78  90947.19 0.16 0.66 11.02   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    436.44    432.37     46.11     14.42  90929.22 0.16 0.66 11.04   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    430.27    426.10     37.50     14.62  90936.03 0.16 0.66 11.04   2001.23   1438.00
boskop            EMU.2560  2560  2560   250    10    438.95    434.87     36.69     14.61  90975.38 0.15 0.66 11.20   2001.23   1438.00
boskop       MEAN_EMU.2560  2560  2560   250    10    437.06    432.98     38.92     14.77  90960.33 0.16 0.66 11.07   2001.23   1438.00
boskop        STD_EMU.2560  2560  2560   250    10      6.37      6.37      3.24      0.22     32.87 0.00 0.00  0.06      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250    10    437.06      6.37    432.98      6.37     38.92      3.24     14.77      0.22  90960.33     32.87 0.16 0.00 0.66 0.00 11.07  0.06   2001.23      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250    11    491.37
boskop            EXE.2560  2560  2560   250    11    458.66
boskop            EXE.2560  2560  2560   250    11    541.28
boskop            EXE.2560  2560  2560   250    11    490.55
boskop            EXE.2560  2560  2560   250    11    516.93
boskop            EXE.2560  2560  2560   250    11    488.86
boskop            EXE.2560  2560  2560   250    11    462.09
boskop            EXE.2560  2560  2560   250    11    453.65
boskop            EXE.2560  2560  2560   250    11    510.11
boskop            EXE.2560  2560  2560   250    11    478.18
boskop       STAT_EXE.2560  2560  2560   250    11    489.17     26.42
boskop            PRO.2560  2560  2560   250    11    465.68 --------- --------- ---------  92620.48 0.15 0.71 12.10   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    11    531.50 --------- --------- ---------  92725.17 0.13 0.72 12.08   2016.05   1437.55
boskop            PRO.2560  2560  2560   250    11    469.31 --------- --------- ---------  92754.34 0.15 0.71 12.23   2016.05   1437.55
boskop            PRO.2560  2560  2560   250    11    473.49 --------- --------- ---------  92779.29 0.15 0.71 12.21   2016.05   1437.55
boskop            PRO.2560  2560  2560   250    11    523.05 --------- --------- ---------  92725.76 0.13 0.70 12.17   2016.05   1437.55
boskop            PRO.2560  2560  2560   250    11    476.99 --------- --------- ---------  92590.67 0.15 0.71 12.17   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    11    561.70 --------- --------- ---------  92657.32 0.12 0.71 12.05   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    11    517.54 --------- --------- ---------  92762.41 0.13 0.70 12.05   2016.05   1437.55
boskop            PRO.2560  2560  2560   250    11    482.95 --------- --------- ---------  92753.36 0.14 0.71 12.02   2016.05   1437.55
boskop            PRO.2560  2560  2560   250    11    480.47 --------- --------- ---------  92684.31 0.14 0.72 12.16   2016.05   1437.55
boskop       MEAN_PRO.2560  2560  2560   250    11    498.27 --------- --------- ---------  92705.31 0.14 0.71 12.12   2016.04   1437.55
boskop        STD_PRO.2560  2560  2560   250    11     31.04 --------- --------- ---------     61.11 0.01 0.01  0.07      0.03      0.00
boskop       STAT_PRO.2560  2560  2560   250    11    498.27     31.04 --------- --------- --------- --------- --------- ---------  92705.31     61.11 0.14 0.01 0.71 0.01 12.12  0.07   2016.04      0.03   1437.55      0.00
boskop            EMU.2560  2560  2560   250    11    458.76    454.59     43.15     15.83  90768.08 0.15 0.66 12.16   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    509.40    505.28     41.97     15.56  90887.91 0.13 0.65 12.09   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    482.70    478.52     41.18     14.67  90854.81 0.14 0.65 12.03   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    487.02    482.85     41.88     14.73  90700.42 0.14 0.65 12.03   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    453.72    449.68     41.36     14.91  90772.69 0.15 0.67 12.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    478.19    473.96     39.14     14.03  90792.54 0.14 0.67 12.08   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    489.45    485.23     40.66     14.79  90769.11 0.14 0.65 12.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    512.87    508.75     42.15     14.92  90828.02 0.13 0.65 12.01   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    490.84    486.72     40.45     14.78  90822.83 0.14 0.66 12.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    11    500.49    496.31     40.31     15.17  90783.16 0.14 0.65 12.00   2016.45   1438.00
boskop       MEAN_EMU.2560  2560  2560   250    11    486.34    482.19     41.23     14.94  90797.96 0.14 0.66 12.04   2016.45   1438.00
boskop        STD_EMU.2560  2560  2560   250    11     18.36     18.35      1.08      0.47     49.97 0.01 0.01  0.05      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250    11    486.34     18.36    482.19     18.35     41.23      1.08     14.94      0.47  90797.96     49.97 0.14 0.01 0.66 0.01 12.04  0.05   2016.45      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250    12    534.26
boskop            EXE.2560  2560  2560   250    12    527.13
boskop            EXE.2560  2560  2560   250    12    535.67
boskop            EXE.2560  2560  2560   250    12    534.52
boskop            EXE.2560  2560  2560   250    12    534.21
boskop            EXE.2560  2560  2560   250    12    527.01
boskop            EXE.2560  2560  2560   250    12    533.55
boskop            EXE.2560  2560  2560   250    12    527.07
boskop            EXE.2560  2560  2560   250    12    530.15
boskop            EXE.2560  2560  2560   250    12    536.85
boskop       STAT_EXE.2560  2560  2560   250    12    532.04      3.63
boskop            PRO.2560  2560  2560   250    12    521.84 --------- --------- ---------  92691.80 0.13 0.71 13.09   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    523.82 --------- --------- ---------  92926.82 0.13 0.71 13.18   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    524.25 --------- --------- ---------  92896.20 0.13 0.71 13.17   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    530.86 --------- --------- ---------  92860.24 0.13 0.71 13.15   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    534.11 --------- --------- ---------  92857.52 0.13 0.71 13.05   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    531.99 --------- --------- ---------  92876.70 0.13 0.71 13.03   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    534.61 --------- --------- ---------  92935.96 0.13 0.71 13.13   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    532.80 --------- --------- ---------  92931.55 0.13 0.71 13.21   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    527.60 --------- --------- ---------  92916.61 0.13 0.71 13.13   2016.00   1437.55
boskop            PRO.2560  2560  2560   250    12    532.78 --------- --------- ---------  92918.49 0.13 0.71 13.12   2016.00   1437.55
boskop       MEAN_PRO.2560  2560  2560   250    12    529.47 --------- --------- ---------  92881.19 0.13 0.71 13.13   2016.00   1437.55
boskop        STD_PRO.2560  2560  2560   250    12      4.46 --------- --------- ---------     68.83 0.00 0.00  0.05      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250    12    529.47      4.46 --------- --------- --------- --------- --------- ---------  92881.19     68.83 0.13 0.00 0.71 0.00 13.13  0.05   2016.00      0.00   1437.55      0.00
boskop            EMU.2560  2560  2560   250    12    502.41    498.22     44.52     15.76  91070.25 0.14 0.66 13.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250    12    502.30    498.21     43.56     15.50  90994.13 0.14 0.66 13.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250    12    507.59    503.35     46.39     14.82  90922.73 0.13 0.66 13.00   2015.41   1438.00
boskop            EMU.2560  2560  2560   250    12    400.81    397.32     28.84     13.49  90861.24 0.17 0.72 12.99   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    497.90    494.41     45.63     14.51  90879.37 0.14 0.66 13.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    504.96    501.44     45.70     14.89  90854.62 0.13 0.66 13.17   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    497.15    493.67     44.27     15.43  90897.71 0.14 0.66 13.08   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    492.65    489.16     46.10     14.45  90937.83 0.14 0.66 13.04   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    493.08    489.58     43.43     15.51  91028.21 0.14 0.66 13.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    503.08    499.60     46.89     15.42  90975.62 0.14 0.66 13.01   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    495.04    491.54     45.74     15.51  90968.17 0.14 0.66 13.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    509.07    505.58     44.44     14.94  90963.96 0.13 0.65 13.00   2016.45   1438.00
boskop            EMU.2560  2560  2560   250    12    506.11    502.57     44.24     15.23  90903.33 0.13 0.66 13.00   2016.45   1438.00
boskop       MEAN_EMU.2560  2560  2560   250    12    489.98    486.49     43.53     14.94  90927.01 0.14 0.66 13.03   2016.45   1438.00
boskop        STD_EMU.2560  2560  2560   250    12     30.21     30.21      5.00      0.61     53.89 0.01 0.02  0.05      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250    12    489.98     30.21    486.49     30.21     43.53      5.00     14.94      0.61  90927.01     53.89 0.14 0.01 0.66 0.02 13.03  0.05   2016.45      0.00   1438.00      0.00

