# ------------------------------------------------------------------------------
# host         exp-id     ttc     ttc     ttc     ttc     # comp.   mem  disk
#                       total    comp     mem    disk  apps  load  load  load
#                         sec     sec     sec     sec       MFLOP MByte MByte
# ------------------------------------------------------------------------------
boskop     WS.M.58.41 -------    0.04   12.31    0.46    58     0   256     0
boskop     WS.M.58.42 -------    0.06   11.87    0.35    58     0   256     0
boskop     WS.M.58.43 -------    0.04   11.56    0.69    58     0   256     0
boskop     WS.M.58.44 -------    0.08   12.00    0.60    58     0   256     0
boskop     WS.M.58.45 -------    0.06   12.07    0.97    58     0   256     0
boskop     WS.M.58.46 -------    0.03   11.84    0.90    58     0   256     0
boskop     WS.M.58.47 -------    0.05   11.69    0.84    58     0   256     0
boskop     WS.M.58.48 -------    0.05   11.90    0.78    58     0   256     0
boskop     WS.M.58.49 -------    0.06   11.74    0.62    58     0   256     0
boskop     WS.M.58.50 -------    0.13   11.82    0.65    58     0   256     0
boskop     WS.M.58.51 -------    0.02   11.60    0.44    58     0   256     0
boskop     WS.M.58.52 -------    0.08   11.52    0.61    58     0   256     0
boskop     WS.M.58.53 -------    0.05   10.98    0.50    58     0   256     0
boskop     WS.M.58.54 -------    0.05   11.35    0.44    58     0   256     0
boskop     WS.M.58.55 -------    0.06   11.40    0.52    58     0   256     0
boskop     WS.M.58.56 -------    0.05   11.31    0.45    58     0   256     0
boskop     WS.M.58.57 -------    0.05   11.22    0.38    58     0   256     0
boskop     WS.M.58.58 -------    0.04   11.15    0.36    58     0   256     0
boskop     WS.M.58      13.99 ------- ------- -------    58     0   256     0
boskop     WS.M.59.01 -------    0.01   12.00    0.39    59     0   256     0
boskop     WS.M.59.02 -------    0.01   12.16    0.38    59     0   256     0
boskop     WS.M.59.03 -------    0.01   11.92    0.39    59     0   256     0
boskop     WS.M.59.04 -------    0.02   12.31    0.33    59     0   256     0
boskop     WS.M.59.05 -------    0.01   12.30    0.36    59     0   256     0
boskop     WS.M.59.06 -------    0.03   11.97    0.37    59     0   256     0
boskop     WS.M.59.07 -------    0.06   11.89    0.35    59     0   256     0
boskop     WS.M.59.08 -------    0.03   12.04    0.34    59     0   256     0
boskop     WS.M.59.09 -------    0.02   12.17    0.34    59     0   256     0
boskop     WS.M.59.10 -------    0.03   12.56    0.32    59     0   256     0
boskop     WS.M.59.11 -------    0.06   11.40    0.31    59     0   256     0
boskop     WS.M.59.12 -------    0.04   12.32    0.32    59     0   256     0
boskop     WS.M.59.13 -------    0.05   12.60    0.31    59     0   256     0
boskop     WS.M.59.14 -------    0.06   12.60    0.26    59     0   256     0
boskop     WS.M.59.15 -------    0.03   12.30    0.26    59     0   256     0
boskop     WS.M.59.16 -------    0.02   12.66    0.45    59     0   256     0
boskop     WS.M.59.17 -------    0.03   12.55    0.44    59     0   256     0
boskop     WS.M.59.18 -------    0.03   12.66    0.41    59     0   256     0
boskop     WS.M.59.19 -------    0.03   12.65    0.52    59     0   256     0
boskop     WS.M.59.20 -------    0.06   12.34    0.38    59     0   256     0
boskop     WS.M.59.21 -------    0.03   12.62    0.78    59     0   256     0
boskop     WS.M.59.22 -------    0.04   12.50    0.74    59     0   256     0
boskop     WS.M.59.23 -------    0.04   12.37    0.74    59     0   256     0
boskop     WS.M.59.24 -------    0.03   12.67    0.57    59     0   256     0
boskop     WS.M.59.25 -------    0.04   12.57    0.62    59     0   256     0
boskop     WS.M.59.26 -------    0.04   12.70    0.59    59     0   256     0
boskop     WS.M.59.27 -------    0.03   12.60    0.55    59     0   256     0
boskop     WS.M.59.28 -------    0.03   12.43    0.49    59     0   256     0
boskop     WS.M.59.29 -------    0.03   12.53    0.84    59     0   256     0
boskop     WS.M.59.30 -------    0.06   12.49    0.74    59     0   256     0
boskop     WS.M.59.31 -------    0.03   12.54    0.68    59     0   256     0
boskop     WS.M.59.32 -------    0.06   12.48    0.53    59     0   256     0
boskop     WS.M.59.33 -------    0.05   12.54    0.76    59     0   256     0
boskop     WS.M.59.34 -------    0.03   12.52    0.53    59     0   256     0
boskop     WS.M.59.35 -------    0.04   12.51    0.50    59     0   256     0
boskop     WS.M.59.36 -------    0.05   12.38    0.62    59     0   256     0
boskop     WS.M.59.37 -------    0.08   12.62    0.39    59     0   256     0
boskop     WS.M.59.38 -------    0.04   12.52    0.49    59     0   256     0
boskop     WS.M.59.39 -------    0.06   12.02    0.94    59     0   256     0
boskop     WS.M.59.40 -------    0.07   12.34    0.90    59     0   256     0
boskop     WS.M.59.41 -------    0.07   12.26    0.53    59     0   256     0
boskop     WS.M.59.42 -------    0.04   12.32    0.75    59     0   256     0
boskop     WS.M.59.43 -------    0.05   12.25    0.67    59     0   256     0
boskop     WS.M.59.44 -------    0.06   12.22    0.64    59     0   256     0
boskop     WS.M.59.45 -------    0.05   12.15    0.81    59     0   256     0
boskop     WS.M.59.46 -------    0.06   12.16    0.76    59     0   256     0
boskop     WS.M.59.47 -------    0.07   12.07    0.67    59     0   256     0
boskop     WS.M.59.48 -------    0.03   10.97    0.65    59     0   256     0
boskop     WS.M.59.49 -------    0.05   11.83    0.55    59     0   256     0
boskop     WS.M.59.50 -------    0.04   11.88    0.44    59     0   256     0
boskop     WS.M.59.51 -------    0.04   11.82    0.36    59     0   256     0
boskop     WS.M.59.52 -------    0.05   11.72    0.70    59     0   256     0
boskop     WS.M.59.53 -------    0.06   11.65    0.60    59     0   256     0
boskop     WS.M.59.54 -------    0.05   11.52    0.59    59     0   256     0
boskop     WS.M.59.55 -------    0.07   11.37    0.79    59     0   256     0
boskop     WS.M.59.56 -------    0.07   11.36    0.71    59     0   256     0
boskop     WS.M.59.57 -------    0.05   11.18    0.62    59     0   256     0
boskop     WS.M.59.58 -------    0.08   11.21    0.51    59     0   256     0
boskop     WS.M.59.59 -------    0.05   11.09    0.49    59     0   256     0
boskop     WS.M.59      14.18 ------- ------- -------    59     0   256     0
boskop     WS.M.60.01 -------    0.01   12.42    0.52    60     0   256     0
boskop     WS.M.60.02 -------    0.01   13.36    0.47    60     0   256     0
boskop     WS.M.60.03 -------    0.01   12.60    0.43    60     0   256     0
boskop     WS.M.60.04 -------    0.02   13.17    0.51    60     0   256     0
boskop     WS.M.60.05 -------    0.02    9.35    0.50    60     0   256     0
boskop     WS.M.60.06 -------    0.03   13.27    0.49    60     0   256     0
boskop     WS.M.60.07 -------    0.02   13.09    0.47    60     0   256     0
boskop     WS.M.60.08 -------    0.03   13.32    0.46    60     0   256     0
boskop     WS.M.60.09 -------    0.02   13.55    0.46    60     0   256     0
boskop     WS.M.60.10 -------    0.03   13.59    0.44    60     0   256     0
boskop     WS.M.60.11 -------    0.03   13.28    0.45    60     0   256     0
boskop     WS.M.60.12 -------    0.03   13.35    0.43    60     0   256     0
boskop     WS.M.60.13 -------    0.02   12.92    0.41    60     0   256     0
boskop     WS.M.60.14 -------    0.03   13.59    0.41    60     0   256     0
boskop     WS.M.60.15 -------    0.05   13.43    0.71    60     0   256     0
boskop     WS.M.60.16 -------    0.05   13.34    0.69    60     0   256     0
boskop     WS.M.60.17 -------    0.09   13.43    0.69    60     0   256     0
boskop     WS.M.60.18 -------    0.06   13.13    0.69    60     0   256     0
boskop     WS.M.60.19 -------    0.04   12.99    0.65    60     0   256     0
boskop     WS.M.60.20 -------    0.10   13.30    0.66    60     0   256     0
boskop     WS.M.60.21 -------    0.07   12.99    0.66    60     0   256     0
boskop     WS.M.60.22 -------    0.06   13.22    0.63    60     0   256     0
boskop     WS.M.60.23 -------    0.05   13.04    0.54    60     0   256     0
boskop     WS.M.60.24 -------    0.07   13.11    0.58    60     0   256     0
boskop     WS.M.60.25 -------    0.09   13.47    0.54    60     0   256     0
boskop     WS.M.60.26 -------    0.17   13.19    0.51    60     0   256     0
boskop     WS.M.60.27 -------    0.18   13.26    0.57    60     0   256     0
boskop     WS.M.60.28 -------    0.19   12.99    0.59    60     0   256     0
boskop     WS.M.60.29 -------    0.10   13.39    0.54    60     0   256     0
boskop     WS.M.60.30 -------    0.16   13.28    0.53    60     0   256     0
boskop     WS.M.60.31 -------    0.12   13.25    0.51    60     0   256     0
boskop     WS.M.60.32 -------    0.15   13.38    0.52    60     0   256     0
boskop     WS.M.60.33 -------    0.15   13.53    0.59    60     0   256     0
boskop     WS.M.60.34 -------    0.17   13.33    0.57    60     0   256     0
boskop     WS.M.60.35 -------    0.18   13.28    0.60    60     0   256     0
boskop     WS.M.60.36 -------    0.23   13.08    0.58    60     0   256     0
boskop     WS.M.60.37 -------    0.15   12.82    0.53    60     0   256     0
boskop     WS.M.60.38 -------    0.18   13.33    0.55    60     0   256     0
boskop     WS.M.60.39 -------    0.16   12.65    0.52    60     0   256     0
boskop     WS.M.60.40 -------    0.20   13.04    0.56    60     0   256     0
boskop     WS.M.60.41 -------    0.17   13.39    0.55    60     0   256     0
boskop     WS.M.60.42 -------    0.18   13.39    0.50    60     0   256     0
boskop     WS.M.60.43 -------    0.20   13.32    0.49    60     0   256     0
boskop     WS.M.60.44 -------    0.13   13.27    0.26    60     0   256     0
boskop     WS.M.60.45 -------    0.03   12.76    0.24    60     0   256     0
boskop     WS.M.60.46 -------    0.05   12.73    0.32    60     0   256     0
boskop     WS.M.60.47 -------    0.06   12.96    0.25    60     0   256     0
boskop     WS.M.60.48 -------    0.04   12.86    0.44    60     0   256     0
boskop     WS.M.60.49 -------    0.05   12.81    0.55    60     0   256     0
boskop     WS.M.60.50 -------    0.06   12.64    0.51    60     0   256     0
boskop     WS.M.60.51 -------    0.06   12.77    0.45    60     0   256     0
boskop     WS.M.60.52 -------    0.05   12.69    0.59    60     0   256     0
boskop     WS.M.60.53 -------    0.05   12.63    0.49    60     0   256     0
boskop     WS.M.60.54 -------    0.05   12.54    0.39    60     0   256     0
boskop     WS.M.60.55 -------    0.06   12.48    0.65    60     0   256     0
boskop     WS.M.60.56 -------    0.07    9.87    0.58    60     0   256     0
boskop     WS.M.60.57 -------    0.10   12.27    0.48    60     0   256     0
boskop     WS.M.60.58 -------    0.08   12.24    0.67    60     0   256     0
boskop     WS.M.60.59 -------    0.10   12.19    0.57    60     0   256     0
boskop     WS.M.60.60 -------    0.07   12.00    0.50    60     0   256     0
boskop     WS.M.60      14.47 ------- ------- -------    60     0   256     0
boskop     WS.M.61.01 -------    0.01   12.56    0.56    61     0   256     0
boskop     WS.M.61.02 -------    0.01   11.88    0.56    61     0   256     0
boskop     WS.M.61.03 -------    0.01   11.91    0.55    61     0   256     0
boskop     WS.M.61.04 -------    0.01   12.20    0.58    61     0   256     0
boskop     WS.M.61.05 -------    0.01   12.87    0.62    61     0   256     0
boskop     WS.M.61.06 -------    0.02   12.98    0.88    61     0   256     0
boskop     WS.M.61.07 -------    0.01   11.02    0.87    61     0   256     0
boskop     WS.M.61.08 -------    0.03   12.86    0.86    61     0   256     0
boskop     WS.M.61.09 -------    0.04   12.90    0.83    61     0   256     0
boskop     WS.M.61.10 -------    0.03   13.03    0.84    61     0   256     0
boskop     WS.M.61.11 -------    0.01   12.43    0.50    61     0   256     0
boskop     WS.M.61.12 -------    0.03   12.20    0.84    61     0   256     0
boskop     WS.M.61.13 -------    0.04   12.46    0.81    61     0   256     0
boskop     WS.M.61.14 -------    0.04   12.57    0.80    61     0   256     0
boskop     WS.M.61.15 -------    0.03   13.17    0.79    61     0   256     0
boskop     WS.M.61.16 -------    0.04   13.14    1.15    61     0   256     0
boskop     WS.M.61.17 -------    0.05   13.14    1.21    61     0   256     0
boskop     WS.M.61.18 -------    0.03   12.37    1.20    61     0   256     0
boskop     WS.M.61.19 -------    0.04   12.71    1.17    61     0   256     0
boskop     WS.M.61.20 -------    0.04   12.66    1.16    61     0   256     0
boskop     WS.M.61.21 -------    0.04   12.76    1.14    61     0   256     0
boskop     WS.M.61.22 -------    0.04   12.71    1.10    61     0   256     0
boskop     WS.M.61.23 -------    0.06   12.78    1.06    61     0   256     0
boskop     WS.M.61.24 -------    0.04   12.56    1.03    61     0   256     0
boskop     WS.M.61.25 -------    0.05   13.07    0.98    61     0   256     0
boskop     WS.M.61.26 -------    0.09   12.84    0.92    61     0   256     0
boskop     WS.M.61.27 -------    0.06   12.80    0.92    61     0   256     0
boskop     WS.M.61.28 -------    0.05   13.07    0.90    61     0   256     0
boskop     WS.M.61.29 -------    0.08   13.08    0.85    61     0   256     0
boskop     WS.M.61.30 -------    0.04   12.83    0.78    61     0   256     0
boskop     WS.M.61.31 -------    0.04   13.02    0.68    61     0   256     0
boskop     WS.M.61.32 -------    0.06   12.77    0.70    61     0   256     0
boskop     WS.M.61.33 -------    0.04   11.87    0.62    61     0   256     0
boskop     WS.M.61.34 -------    0.04   12.63    0.92    61     0   256     0
boskop     WS.M.61.35 -------    0.09   12.80    0.74    61     0   256     0
boskop     WS.M.61.36 -------    0.05   12.78    0.86    61     0   256     0
boskop     WS.M.61.37 -------    0.07   12.64    0.75    61     0   256     0
boskop     WS.M.61.38 -------    0.06   13.02    0.72    61     0   256     0
boskop     WS.M.61.39 -------    0.08   12.60    0.49    61     0   256     0
boskop     WS.M.61.40 -------    0.04   11.98    0.99    61     0   256     0
boskop     WS.M.61.41 -------    0.06   12.76    0.94    61     0   256     0
boskop     WS.M.61.42 -------    0.05   12.77    0.42    61     0   256     0
boskop     WS.M.61.43 -------    0.06   12.58    0.74    61     0   256     0
boskop     WS.M.61.44 -------    0.05   12.37    0.69    61     0   256     0
boskop     WS.M.61.45 -------    0.05   12.48    0.65    61     0   256     0
boskop     WS.M.61.46 -------    0.05   12.35    0.99    61     0   256     0
boskop     WS.M.61.47 -------    0.06   12.34    0.84    61     0   256     0
boskop     WS.M.61.48 -------    0.05   11.54    0.85    61     0   256     0
boskop     WS.M.61.49 -------    0.05   12.21    0.75    61     0   256     0
boskop     WS.M.61.50 -------    0.04   12.31    0.63    61     0   256     0
boskop     WS.M.61.51 -------    0.04   12.22    0.61    61     0   256     0
boskop     WS.M.61.52 -------    0.05   12.21    0.68    61     0   256     0
boskop     WS.M.61.53 -------    0.08   11.80    0.60    61     0   256     0
boskop     WS.M.61.54 -------    0.05   11.73    0.63    61     0   256     0
boskop     WS.M.61.55 -------    0.08   11.92    0.53    61     0   256     0
boskop     WS.M.61.56 -------    0.12   11.77    0.40    61     0   256     0
boskop     WS.M.61.57 -------    0.08   11.71    0.49    61     0   256     0
boskop     WS.M.61.58 -------    0.10   11.53    0.37    61     0   256     0
boskop     WS.M.61.59 -------    0.06   11.40    0.27    61     0   256     0
boskop     WS.M.61.60 -------    0.07   11.33    0.39    61     0   256     0
boskop     WS.M.61.61 -------    0.07   11.27    0.39    61     0   256     0
boskop     WS.M.61      14.68 ------- ------- -------    61     0   256     0
boskop     WS.M.62.01 -------    0.01   11.59    0.52    62     0   256     0
boskop     WS.M.62.02 -------    0.01   12.80    0.89    62     0   256     0
boskop     WS.M.62.03 -------    0.01   12.49    0.89    62     0   256     0
boskop     WS.M.62.04 -------    0.01   12.63    0.88    62     0   256     0
boskop     WS.M.62.05 -------    0.02   12.79    0.76    62     0   256     0
boskop     WS.M.62.06 -------    0.02   12.83    0.39    62     0   256     0
boskop     WS.M.62.07 -------    0.02   12.72    0.74    62     0   256     0
boskop     WS.M.62.08 -------    0.02   12.64    0.85    62     0   256     0
boskop     WS.M.62.09 -------    0.03   13.02    0.47    62     0   256     0
boskop     WS.M.62.10 -------    0.02   12.80    0.72    62     0   256     0
boskop     WS.M.62.11 -------    0.04   12.90    0.71    62     0   256     0
boskop     WS.M.62.12 -------    0.04   12.37    0.42    62     0   256     0
boskop     WS.M.62.13 -------    0.04   13.31    0.68    62     0   256     0
boskop     WS.M.62.14 -------    0.03   13.08    0.61    62     0   256     0
boskop     WS.M.62.15 -------    0.04   13.34    0.77    62     0   256     0
boskop     WS.M.62.16 -------    0.06   11.15    0.86    62     0   256     0
boskop     WS.M.62.17 -------    0.04   13.33    1.18    62     0   256     0
boskop     WS.M.62.18 -------    0.05   12.62    0.69    62     0   256     0
boskop     WS.M.62.19 -------    0.04   12.86    1.14    62     0   256     0
boskop     WS.M.62.20 -------    0.03   13.37    1.12    62     0   256     0
boskop     WS.M.62.21 -------    0.03   13.20    1.07    62     0   256     0
boskop     WS.M.62.22 -------    0.04   12.93    0.60    62     0   256     0
boskop     WS.M.62.23 -------    0.07   13.30    1.00    62     0   256     0
boskop     WS.M.62.24 -------    0.04   13.23    0.50    62     0   256     0
boskop     WS.M.62.25 -------    0.04   13.01    0.59    62     0   256     0
boskop     WS.M.62.26 -------    0.06   13.48    0.91    62     0   256     0
boskop     WS.M.62.27 -------    0.09   13.36    0.85    62     0   256     0
boskop     WS.M.62.28 -------    0.09   13.43    0.85    62     0   256     0
boskop     WS.M.62.29 -------    0.07   13.52    0.78    62     0   256     0
boskop     WS.M.62.30 -------    0.05   13.32    0.78    62     0   256     0
boskop     WS.M.62.31 -------    0.08   13.08    0.75    62     0   256     0
boskop     WS.M.62.32 -------    0.04   13.36    0.71    62     0   256     0
boskop     WS.M.62.33 -------    0.07   12.90    0.63    62     0   256     0
boskop     WS.M.62.34 -------    0.04   11.22    0.60    62     0   256     0
boskop     WS.M.62.35 -------    0.04   13.17    0.51    62     0   256     0
boskop     WS.M.62.36 -------    0.08   13.31    0.61    62     0   256     0
boskop     WS.M.62.37 -------    0.09   13.28    0.56    62     0   256     0
boskop     WS.M.62.38 -------    0.05   12.88    0.50    62     0   256     0
boskop     WS.M.62.39 -------    0.05   13.23    0.44    62     0   256     0
boskop     WS.M.62.40 -------    0.03   12.89    0.38    62     0   256     0
boskop     WS.M.62.41 -------    0.07   13.08    0.37    62     0   256     0
boskop     WS.M.62.42 -------    0.05   13.10    0.55    62     0   256     0
boskop     WS.M.62.43 -------    0.04   12.82    0.39    62     0   256     0
boskop     WS.M.62.44 -------    0.08   12.96    0.51    62     0   256     0
boskop     WS.M.62.45 -------    0.12   12.93    0.39    62     0   256     0
boskop     WS.M.62.46 -------    0.07   12.83    0.36    62     0   256     0
boskop     WS.M.62.47 -------    0.09   12.68    0.47    62     0   256     0
boskop     WS.M.62.48 -------    0.06   12.69    0.37    62     0   256     0
boskop     WS.M.62.49 -------    0.10   12.62    0.29    62     0   256     0
boskop     WS.M.62.50 -------    0.04   12.55    0.35    62     0   256     0
boskop     WS.M.62.51 -------    0.04   12.54    0.32    62     0   256     0
boskop     WS.M.62.52 -------    0.08   12.46    0.45    62     0   256     0
boskop     WS.M.62.53 -------    0.05    8.92    0.38    62     0   256     0
boskop     WS.M.62.54 -------    0.05   12.12    0.52    62     0   256     0
boskop     WS.M.62.55 -------    0.06   12.22    0.43    62     0   256     0
boskop     WS.M.62.56 -------    0.06   11.98    0.46    62     0   256     0
boskop     WS.M.62.57 -------    0.06   12.00    0.43    62     0   256     0
boskop     WS.M.62.58 -------    0.08   10.30    0.50    62     0   256     0
boskop     WS.M.62.59 -------    0.09   11.73    0.50    62     0   256     0
boskop     WS.M.62.60 -------    0.06   11.54    0.48    62     0   256     0
boskop     WS.M.62.61 -------    0.07   11.66    0.37    62     0   256     0
boskop     WS.M.62.62 -------    0.05   11.32    0.37    62     0   256     0
boskop     WS.M.62      14.92 ------- ------- -------    62     0   256     0
boskop     WS.M.63.01 -------    0.01   13.12    0.84    63     0   256     0
boskop     WS.M.63.02 -------    0.01   12.84    0.83    63     0   256     0
boskop     WS.M.63.03 -------    0.01   11.64    0.84    63     0   256     0
boskop     WS.M.63.04 -------    0.01   13.19    0.81    63     0   256     0
boskop     WS.M.63.05 -------    0.02   13.34    0.90    63     0   256     0
boskop     WS.M.63.06 -------    0.03   12.86    0.79    63     0   256     0
boskop     WS.M.63.07 -------    0.03   13.35    0.87    63     0   256     0
boskop     WS.M.63.08 -------    0.01   13.44    0.79    63     0   256     0
boskop     WS.M.63.09 -------    0.03   12.78    0.77    63     0   256     0
boskop     WS.M.63.10 -------    0.02   12.99    0.97    63     0   256     0
boskop     WS.M.63.11 -------    0.05   13.17    0.96    63     0   256     0
boskop     WS.M.63.12 -------    0.05   13.48    0.96    63     0   256     0
boskop     WS.M.63.13 -------    0.05   13.21    0.95    63     0   256     0
boskop     WS.M.63.14 -------    0.04   13.11    0.94    63     0   256     0
boskop     WS.M.63.15 -------    0.03   13.42    0.93    63     0   256     0
boskop     WS.M.63.16 -------    0.03   13.45    0.92    63     0   256     0
boskop     WS.M.63.17 -------    0.04   13.04    0.70    63     0   256     0
boskop     WS.M.63.18 -------    0.04   13.51    0.87    63     0   256     0
boskop     WS.M.63.19 -------    0.07   13.51    0.89    63     0   256     0
boskop     WS.M.63.20 -------    0.04   13.28    0.92    63     0   256     0
boskop     WS.M.63.21 -------    0.07   13.47    1.39    63     0   256     0
boskop     WS.M.63.22 -------    0.03   13.52    1.36    63     0   256     0
boskop     WS.M.63.23 -------    0.04   13.44    1.31    63     0   256     0
boskop     WS.M.63.24 -------    0.04   13.55    1.29    63     0   256     0
boskop     WS.M.63.25 -------    0.08   13.15    1.27    63     0   256     0
boskop     WS.M.63.26 -------    0.03   13.42    1.25    63     0   256     0
boskop     WS.M.63.27 -------    0.04   13.62    1.20    63     0   256     0
boskop     WS.M.63.28 -------    0.07   13.59    1.18    63     0   256     0
boskop     WS.M.63.29 -------    0.04   13.22    1.10    63     0   256     0
boskop     WS.M.63.30 -------    0.04   13.58    1.08    63     0   256     0
boskop     WS.M.63.31 -------    0.07   13.60    1.05    63     0   256     0
boskop     WS.M.63.32 -------    0.05   13.56    0.99    63     0   256     0
boskop     WS.M.63.33 -------    0.03   13.55    0.97    63     0   256     0
boskop     WS.M.63.34 -------    0.08   13.40    0.93    63     0   256     0
boskop     WS.M.63.35 -------    0.10   13.57    0.87    63     0   256     0
boskop     WS.M.63.36 -------    0.08   13.54    0.81    63     0   256     0
boskop     WS.M.63.37 -------    0.08   13.22    0.75    63     0   256     0
boskop     WS.M.63.38 -------    0.05   13.44    0.70    63     0   256     0
boskop     WS.M.63.39 -------    0.08   13.41    0.63    63     0   256     0
boskop     WS.M.63.40 -------    0.07   13.41    0.64    63     0   256     0
boskop     WS.M.63.41 -------    0.05   13.49    0.57    63     0   256     0
boskop     WS.M.63.42 -------    0.09   13.28    0.49    63     0   256     0
boskop     WS.M.63.43 -------    0.05   13.19    0.45    63     0   256     0
boskop     WS.M.63.44 -------    0.05   13.15    0.38    63     0   256     0
boskop     WS.M.63.45 -------    0.04   13.17    0.31    63     0   256     0
boskop     WS.M.63.46 -------    0.04   13.08    0.22    63     0   256     0
boskop     WS.M.63.47 -------    0.05   13.03    0.40    63     0   256     0
boskop     WS.M.63.48 -------    0.07   12.93    0.42    63     0   256     0
boskop     WS.M.63.49 -------    0.14   12.79    0.68    63     0   256     0
boskop     WS.M.63.50 -------    0.05   12.84    0.44    63     0   256     0
boskop     WS.M.63.51 -------    0.05   12.74    0.50    63     0   256     0
boskop     WS.M.63.52 -------    0.06   12.68    0.41    63     0   256     0
boskop     WS.M.63.53 -------    0.06   12.66    0.52    63     0   256     0
boskop     WS.M.63.54 -------    0.06   12.59    0.56    63     0   256     0
boskop     WS.M.63.55 -------    0.08   12.57    0.48    63     0   256     0
boskop     WS.M.63.56 -------    0.08   12.00    0.42    63     0   256     0
boskop     WS.M.63.57 -------    0.08   12.40    0.55    63     0   256     0
boskop     WS.M.63.58 -------    0.05   12.38    0.47    63     0   256     0
boskop     WS.M.63.59 -------    0.07   11.26    0.34    63     0   256     0
boskop     WS.M.63.60 -------    0.08   11.33    0.43    63     0   256     0
boskop     WS.M.63.61 -------    0.09   12.06    0.35    63     0   256     0
boskop     WS.M.63.62 -------    0.06   11.84    0.40    63     0   256     0
boskop     WS.M.63.63 -------    0.04   11.56    0.30    63     0   256     0
boskop     WS.M.63      15.15 ------- ------- -------    63     0   256     0
boskop     WS.M.64.01 -------    0.01   12.27    0.37    64     0   256     0
boskop     WS.M.64.02 -------    0.01   12.41    0.46    64     0   256     0
boskop     WS.M.64.03 -------    0.02   12.22    0.45    64     0   256     0
boskop     WS.M.64.04 -------    0.04   12.73    0.44    64     0   256     0
boskop     WS.M.64.05 -------    0.02   12.55    0.98    64     0   256     0
boskop     WS.M.64.06 -------    0.03   12.76    0.97    64     0   256     0
boskop     WS.M.64.07 -------    0.03   12.82    0.96    64     0   256     0
boskop     WS.M.64.08 -------    0.03   13.03    0.94    64     0   256     0
boskop     WS.M.64.09 -------    0.02   13.08    0.94    64     0   256     0
boskop     WS.M.64.10 -------    0.02   12.72    0.92    64     0   256     0
boskop     WS.M.64.11 -------    0.02   12.95    0.91    64     0   256     0
boskop     WS.M.64.12 -------    0.03   12.99    0.89    64     0   256     0
boskop     WS.M.64.13 -------    0.04   12.98    0.87    64     0   256     0
boskop     WS.M.64.14 -------    0.02   12.80    0.86    64     0   256     0
boskop     WS.M.64.15 -------    0.04   13.27    0.85    64     0   256     0
boskop     WS.M.64.16 -------    0.03   12.93    0.99    64     0   256     0
boskop     WS.M.64.17 -------    0.04   13.07    1.33    64     0   256     0
boskop     WS.M.64.18 -------    0.03   13.11    1.31    64     0   256     0
boskop     WS.M.64.19 -------    0.05   13.03    1.28    64     0   256     0
boskop     WS.M.64.20 -------    0.03   13.38    1.24    64     0   256     0
boskop     WS.M.64.21 -------    0.06   13.35    0.93    64     0   256     0
boskop     WS.M.64.22 -------    0.07   13.36    1.20    64     0   256     0
boskop     WS.M.64.23 -------    0.04   13.21    1.15    64     0   256     0
boskop     WS.M.64.24 -------    0.03   13.38    1.13    64     0   256     0
boskop     WS.M.64.25 -------    0.04   13.30    1.10    64     0   256     0
boskop     WS.M.64.26 -------    0.04   13.43    1.07    64     0   256     0
boskop     WS.M.64.27 -------    0.04   13.51    1.03    64     0   256     0
boskop     WS.M.64.28 -------    0.07   13.18    1.00    64     0   256     0
boskop     WS.M.64.29 -------    0.07   13.33    0.68    64     0   256     0
boskop     WS.M.64.30 -------    0.07   13.32    0.94    64     0   256     0
boskop     WS.M.64.31 -------    0.03   13.19    0.88    64     0   256     0
boskop     WS.M.64.32 -------    0.04   13.32    0.85    64     0   256     0
boskop     WS.M.64.33 -------    0.06   13.47    0.80    64     0   256     0
boskop     WS.M.64.34 -------    0.08   13.28    0.74    64     0   256     0
boskop     WS.M.64.35 -------    0.13   13.22    0.68    64     0   256     0
boskop     WS.M.64.36 -------    0.08   13.14    0.90    64     0   256     0
boskop     WS.M.64.37 -------    0.03   13.32    0.85    64     0   256     0
boskop     WS.M.64.38 -------    0.08   13.30    0.79    64     0   256     0
boskop     WS.M.64.39 -------    0.05   13.32    0.68    64     0   256     0
boskop     WS.M.64.40 -------    0.06   13.08    0.62    64     0   256     0
boskop     WS.M.64.41 -------    0.04   13.02    0.53    64     0   256     0
boskop     WS.M.64.42 -------    0.04   13.26    0.51    64     0   256     0
boskop     WS.M.64.43 -------    0.04   13.10    0.45    64     0   256     0
boskop     WS.M.64.44 -------    0.07   13.12    0.70    64     0   256     0
boskop     WS.M.64.45 -------    0.08   12.99    0.64    64     0   256     0
boskop     WS.M.64.46 -------    0.04   12.93    0.56    64     0   256     0
boskop     WS.M.64.47 -------    0.04   13.04    0.48    64     0   256     0
boskop     WS.M.64.48 -------    0.07   12.82    0.54    64     0   256     0
boskop     WS.M.64.49 -------    0.06   12.77    0.66    64     0   256     0
boskop     WS.M.64.50 -------    0.12   12.82    0.61    64     0   256     0
boskop     WS.M.64.51 -------    0.04   12.60    0.50    64     0   256     0
boskop     WS.M.64.52 -------    0.05   12.65    0.43    64     0   256     0
boskop     WS.M.64.53 -------    0.11   12.66    0.65    64     0   256     0
boskop     WS.M.64.54 -------    0.06   12.32    0.52    64     0   256     0
boskop     WS.M.64.55 -------    0.05   12.51    0.44    64     0   256     0
boskop     WS.M.64.56 -------    0.06   12.36    0.62    64     0   256     0
boskop     WS.M.64.57 -------    0.12   12.17    0.53    64     0   256     0
