c401-304      STD_RUN.0010    10    10   250     0      0.00 --------- --------- ---------      0.00 0.00 0.01  0.12      0.00      0.00
c401-304     STAT_RUN.0010    10    10   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------     14.00      0.00 0.00 0.00 0.54 0.01  0.58  0.12      6.00      0.00      0.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.37      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.37      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.34      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.32      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.29      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.27      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.27      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.25      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.23      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.21      6.00      0.00
c401-304     MEAN_RUN.0010    10    10   250     0      0.00 --------- --------- ---------     14.00 0.00 0.53  0.29      6.00      0.00
c401-304      STD_RUN.0010    10    10   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.05      0.00      0.00
c401-304     STAT_RUN.0010    10    10   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------     14.00      0.00 0.00 0.00 0.53 0.00  0.29  0.05      6.00      0.00      0.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.19      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.19      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.18      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.16      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.15      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.58  0.14      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.58  0.12      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.12      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.57  0.11      6.00      0.00
c401-304          RUN.0020    20    20   250      0     0.01 --------- --------- ---------     17.00 0.00 0.56  0.18      6.00      0.00
c401-304     MEAN_RUN.0020    20    20   250     0      0.01 --------- --------- ---------     17.00 0.00 0.57  0.15      6.00      0.00
c401-304      STD_RUN.0020    20    20   250     0      0.00 --------- --------- ---------      0.00 0.00 0.01  0.03      0.00      0.00
c401-304     STAT_RUN.0020    20    20   250     0      0.01      0.00 --------- --------- --------- --------- --------- ---------     17.00      0.00 0.00 0.00 0.57 0.01  0.15  0.03      6.00      0.00      0.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.17      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.16      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.16      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.14      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.13      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.12      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.11      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.10      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.65  0.10      6.00      0.00
c401-304          RUN.0040    40    40   250      0     0.03 --------- --------- ---------     31.00 0.01 0.64  0.09      6.00      0.00
c401-304     MEAN_RUN.0040    40    40   250     0      0.03 --------- --------- ---------     31.00 0.01 0.64  0.13      6.00      0.00
c401-304      STD_RUN.0040    40    40   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.03      0.00      0.00
c401-304     STAT_RUN.0040    40    40   250     0      0.03      0.00 --------- --------- --------- --------- --------- ---------     31.00      0.00 0.01 0.00 0.64 0.00  0.13  0.03      6.00      0.00      0.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.09      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.72  0.08      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.07      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.72  0.07      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.07      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.06      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.06      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.72  0.05      6.00      0.00
c401-304          RUN.0080    80    80   250      0     0.11 --------- --------- ---------     84.00 0.02 0.71  0.05      6.00      0.00
