india.single   STAT_EMU.0020    20    20   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.32  0.00      0.00      0.00      1.00      0.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.37      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.37      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.50      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.54      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.54      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.58      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.58      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.53      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.53      0.00      1.00
india.single        EMU.0040    40    40   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.49      0.00      1.00
india.single   MEAN_EMU.0040    40    40   250     0      0.00 --------- --------- ---------      0.00 0.00 1.00  0.49      0.00      1.00
india.single    STD_EMU.0040    40    40   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_EMU.0040    40    40   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.49  0.00      0.00      0.00      1.00      0.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.61      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.61      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.56      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.56      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.52      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.71      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.71      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.66      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.66      0.00      2.00
india.single        EMU.0080    80    80   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.60      0.00      2.00
india.single   MEAN_EMU.0080    80    80   250     0      0.00 --------- --------- ---------      0.00 0.00 1.00  0.60      0.00      2.00
india.single    STD_EMU.0080    80    80   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_EMU.0080    80    80   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.60  0.00      0.00      0.00      2.00      0.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.80      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.80      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.73      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.73      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.67      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.94      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.94      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.86      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.86      0.00      6.00
india.single        EMU.0160   160   160   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.79      0.00      6.00
india.single   MEAN_EMU.0160   160   160   250     0      0.00 --------- --------- ---------      0.00 0.00 1.00  0.79      0.00      6.00
india.single    STD_EMU.0160   160   160   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_EMU.0160   160   160   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.79  0.00      0.00      0.00      6.00      0.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.73      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.99      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.99      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.99      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.91      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.84      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  1.09      0.00     23.00
india.single        EMU.0320   320   320   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  1.09      0.00     23.00
